"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","approx","batch_size","beta","data_root","dataset","device","double","download_data","head","head_activation","het_noise","likelihood","lr","lr_hyp","lr_hyp_min","lr_min","marglik_early_stopping","marglik_frequency","method","method_name","model","n_data","n_epochs","n_epochs_burnin","n_epochs_val","n_hypersteps","n_param_groups","n_params","optimizer","prior_prec_init","seed","typeofrep","use_wandb","vi_posterior_mu_init","vi_posterior_rho_init","vi_prior_mu","epoch","hyperparams/prior_prec_conv1.bias","hyperparams/prior_prec_conv1.weight","hyperparams/prior_prec_conv2.bias","hyperparams/prior_prec_conv2.weight","hyperparams/prior_prec_conv3.bias","hyperparams/prior_prec_conv3.weight","hyperparams/prior_prec_layer1.bias","hyperparams/prior_prec_layer1.weight","hyperparams/prior_prec_layer2.bias","hyperparams/prior_prec_layer2.weight","hyperparams/prior_prec_layer3.bias","hyperparams/prior_prec_layer3.weight","hyperparams/prior_prec_lin1.bias","hyperparams/prior_prec_lin1.weight","hyperparams/prior_prec_lin2.bias","hyperparams/prior_prec_lin2.weight","hyperparams/prior_prec_linout.bias","hyperparams/prior_prec_linout.weight","hyperparams/prior_prec_out_layer.bias","hyperparams/prior_prec_out_layer.weight","hyperparams/sigma_noise","params/conv1.bias","params/conv1.mu_bias","params/conv1.mu_kernel","params/conv1.rho_bias","params/conv1.rho_kernel","params/conv1.weight","params/conv2.bias","params/conv2.mu_bias","params/conv2.mu_kernel","params/conv2.rho_bias","params/conv2.rho_kernel","params/conv2.weight","params/conv3.bias","params/conv3.mu_bias","params/conv3.mu_kernel","params/conv3.rho_bias","params/conv3.rho_kernel","params/conv3.weight","params/layer1.bias","params/layer1.mu_bias","params/layer1.mu_weight","params/layer1.rho_bias","params/layer1.rho_weight","params/layer1.weight","params/layer2.bias","params/layer2.mu_bias","params/layer2.mu_weight","params/layer2.rho_bias","params/layer2.rho_weight","params/layer2.weight","params/layer3.bias","params/layer3.mu_bias","params/layer3.mu_weight","params/layer3.rho_bias","params/layer3.rho_weight","params/layer3.weight","params/lin1.bias","params/lin1.mu_bias","params/lin1.mu_weight","params/lin1.rho_bias","params/lin1.rho_weight","params/lin1.weight","params/lin2.bias","params/lin2.mu_bias","params/lin2.mu_weight","params/lin2.rho_bias","params/lin2.rho_weight","params/lin2.weight","params/linout.bias","params/linout.mu_bias","params/linout.mu_weight","params/linout.rho_bias","params/linout.rho_weight","params/linout.weight","params/out_layer.bias","params/out_layer.mu_bias","params/out_layer.mu_weight","params/out_layer.rho_bias","params/out_layer.rho_weight","params/out_layer.weight","params/out_layer_mu.bias","params/out_layer_mu.weight","params/out_layer_var.bias","params/out_layer_var.weight","params/z_layer.conv1.bias","params/z_layer.conv1.weight","params/z_layer.conv2.bias","params/z_layer.conv2.weight","params/z_layer.conv3.bias","params/z_layer.conv3.weight","params/z_layer.layer1.bias","params/z_layer.layer1.weight","params/z_layer.layer2.bias","params/z_layer.layer2.weight","params/z_layer.lin1.bias","params/z_layer.lin1.weight","params/z_layer.lin2.bias","params/z_layer.lin2.weight","prior_prec_opt","test/acc","test/aleatoric_corr","test/kl_div","test/loglik","test/loglik_bayes","test/loglik_bayes_mc","test/loglik_bayes_mc_lse","test/loglik_bayes_mean","test/mse","test/predictive_corr","test/rmse","test/rmse_rot","timing/mapred_sec","timing/predictive_mc_sec","timing/predictive_mean_sec","timing/predictive_natural_sec","timing/predictive_sec","train/acc","train/loss","train/lr","train/marglik","train/nll","train/perf","valid/nll","valnll/prior_prec_0.01","valnll/prior_prec_0.1","valnll/prior_prec_1.0","valnll/prior_prec_10.0","valnll/prior_prec_100.0","valnll/prior_prec_1000.0","valnll/prior_prec_10000.0"
"cifar10-marglik-b5b2","finished","-","","cifar10, marglik","2024-11-08T18:31:21.000Z","141","","relu","kron","128","0","data/","cifar10","cuda","false","false","natural","softplus","neither","homoscedastic","0.1","0.1","0.1","0.0001","true","5","marglik","marglik-hom-natural","mlp","50000","100","10","100","50","8","2038001","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","0.001095608458854258","0.0011050468310713768","0.001070260303094983","0.0010578475194051862","0.0010551810264587402","0.0010555870831012726","","","","","","","92262.59375","0.0010535962646827102","0.9999905228614808","","","","","","","","","","","","","","","","","","","0.000571157693862915","","","","","0.0002854944666226705","0.0016235448122024535","","","","","0.001774229736328125","0.019276042938232422","","","","","0.00371952001953125","","","","","","","","","","","","","","","","","","","0.0000032568211736361263","","","","","0.5615780029296875","","","","","","","","","","","","","","","","","","","","0.2145","","1.6608167886734009","-5.382017961120603","-5.382018015289305","","","","2768.727783203125","","52.61870193481445","51.67710876464844","0.00017762184143066406","","","","0.004286050796508789","0.21486","1.000029504451604","0.0001","1.4189648628234863","0.9999731570253588","0.9999772906303406","","","","","","","",""
"cifar10-map-ede1","finished","-","","cifar10, map","2024-11-08T18:22:01.000Z","555","","relu","kron","128","0","data/","cifar10","cuda","false","false","natural","softplus","neither","homoscedastic","0.1","0.1","0.1","0.0001","true","5","map","map-hom-natural","mlp","50000","100","101","100","50","8","2038001","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","0.9999902321147696","","","","","","","","","","","","","","","","","","","0","","","","","0","0","","","","","0","0","","","","","0","","","","","","","","","","","","","","","","","","","0.0000013118299193592977","","","","","0","","","","","","","","","","","","","","","","","","","100","0.1","","1.6608219146728516","-5.382026798248291","-5.382026985168457","","","","2768.77734375","","52.61917495727539","51.67738723754883","0.00018167495727539065","","","","0.004124164581298828","0.1","0.9999463268558084","0.0001","","0.9999463268558084","0.9999975562095642","1.196770191192627","1.4090193510055542","1.4090055227279663","1.2405683994293213","1.237913966178894","1.196770191192627","1.409006953239441","1.4090006351470947"
"cifar10-marglik-7003","finished","-","","cifar10, marglik","2024-11-08T18:17:31.000Z","265","","relu","kron","128","0","data/","cifar10","cuda","false","false","meanvar","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","marglik","marglik-het-meanvar","mlp","50000","100","10","100","50","8","2038502","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","38581.265625","300.3482666015625","9809.7548828125","586.6939086914062","0.652961790561676","3.083258628845215","","","","","","","0.09562809765338898","0.1183214858174324","","","","","","","","","","","","","","","","","","","","1.9989411157439463e-8","","","","","0.00008474299311637879","0.0000028719822876155376","","","","","0.00009713577270507812","0.16870877075195312","","","","","0.00492672119140625","","","","","","","","","","","","","","","","","","","10.46135139465332","","","","","0.941495849609375","","","","","","","","","","","","","","","","","","","","0.258","-0.14903312073070368","1.845325827598572","-5.005134532165526","-5.076287059020995","-5.431373857879636","-5.043144535064698","-5.020934159088136","1592.9937744140625","-0.03519243553571616","39.91232681274414","39.41788101196289","0.00027251243591308594","0.07030224800109863","0.00386357307434082","0.00495147705078125","","0.26304","0.4941229212009692","0.0001","1.5636250972747805","-0.00528747375930667","0.2496287971735001","","","","","","","",""
"cifar10-map-08e5","finished","-","","cifar10, map","2024-11-08T18:02:11.000Z","914","","relu","kron","128","0","data/","cifar10","cuda","false","false","meanvar","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","map","map-het-meanvar","mlp","50000","100","101","100","50","8","2038502","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.004654123306274414","","","","","0.002185037612915039","0.0283339958190918","","","","","0.012747025390625","0.27520571899414065","","","","","0.0229457421875","","","","","","","","","","","","","","","","","","","0.17589688301086426","","","","","1.6607962646484375","","","","","","","","","","","","","","","","","","","0.1","0.1707","-0.06440619851286353","1.9927968978881836","-5.158399234771728","-5.188457637786865","-5.296182698059084","-5.197414093017576","-5.178532893371581","1834.5472412109375","-0.023594429146147865","42.83161544799805","42.30047607421875","0.0002810955047607422","0.07013988494873047","0.0038754940032958984","0.0052032470703125","","0.17088","1.1991950791815054","0.0001","","1.1851003688314683","0.6525728702545166","1.2562825679779053","1.4101793766021729","1.2562825679779053","1.9319218397140503","12.182316780090332","4.198947906494141","1.4101320505142212","1.416128396987915"
"cifar10-marglik-aa6f","finished","-","","cifar10, marglik","2024-11-08T17:57:34.000Z","272","","relu","kron","128","0","data/","cifar10","cuda","false","false","natural","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","marglik","marglik-het-natural","mlp","50000","100","10","100","50","8","2038502","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","33962.87890625","96.07996368408205","34.0827522277832","234.81825256347656","1.607377529144287","3.2087955474853516","","","","","","","10.392186164855955","0.12020106613636015","","","","","","","","","","","","","","","","","","","","1.9392178728594444e-8","","","","","0.00031466843684514365","0.00669027328491211","","","","","0.00023406161499023436","0.07441732788085938","","","","","0.01006475390625","","","","","","","","","","","","","","","","","","","0.09599009156227112","","","","","1.350603759765625","","","","","","","","","","","","","","","","","","","","0.2786","-0.12722850548975448","4.920091152191162","-8.039604879760745","-6.08977216873169","-6.619162875366211","-5.2725392402648925","-7.250434609985352","1513.2923583984375","-0.0364122614807754","38.90105819702149","38.3568115234375","0.0002999305725097656","0.06928539276123047","0.0034084320068359375","0.004772663116455078","","0.28912","0.38312662775864104","0.0001","1.6693583726882937","-0.2263242931240967","0.14856211841106415","","","","","","","",""
"cifar10-map-305a","finished","-","","cifar10, map","2024-11-08T17:41:41.000Z","948","","relu","kron","128","0","data/","cifar10","cuda","false","false","natural","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","map","map-het-natural","mlp","50000","100","101","100","50","8","2038502","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000016992695163935422","","","","","0.000004078343510627746","0.0000016629021847620606","","","","","0.000015640626907348634","0.00001003049686551094","","","","","0.000014860124588012695","","","","","","","","","","","","","","","","","","","0.010522376745939256","","","","","0.003701100587844849","","","","","","","","","","","","","","","","","","","1000","0.1949","-0.14892999397090384","1.7593427896499634","-4.92160629272461","-4.9152430923461905","-4.9146142608642585","-4.904981777954098","-4.910666783905029","1318.078369140625","-0.1414591642875579","36.30534744262695","35.71665573120117","0.00027108192443847656","0.06960439682006836","0.003699302673339844","0.005177736282348633","","0.197","1.0148837482532878","0.0001","","0.838934299586069","0.3817524015903473","1.000500202178955","1.4101775884628296","1.410176157951355","1.4101815223693848","10.201587677001951","3.277799129486084","1.000500202178955","1.4197734594345093"
"cifar10-vi-0375","finished","-","","cifar10, vi","2024-11-08T17:05:12.000Z","2183","","relu","kron","128","0","data/","cifar10","cuda","false","false","gaussian","softplus","rotation","heteroscedastic","0.001","0.1","0.1","0.00001","true","5","vi","vi-het-gaussian","mlp","50000","100","10","100","50","","","Adam","1","711","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.011640159606933594","0.01045917065938314","9.0381181640625","9.015317708333331","","","0.01162153434753418","0.0133384814453125","9.010529296875","9.033031","","","0.01974960136413574","0.0108273642578125","9.268869140625","8.996927","","","","","","","","","","","","","","","","","","","","","0.39282646775245667","0.01068148899078369","18.26996612548828","9.188177734375","","","","","","","","","","","","","","","","","","","","0.1","0.2455","0.004265823489235487","1.9237035512924192","-5.088678698730471","","","","","1575.7490234375","","39.69570541381836","39.13957214355469","","","","","0.009140968322753906","0.28276","1.114937471764167","0.001","","435.62992388010025","0.542506217956543","54.1597785949707","","","","","","",""
"cifar10-mcdropout-56d4","finished","-","","cifar10, mcdropout","2024-11-08T16:58:45.000Z","382","","relu","kron","128","0","data/","cifar10","cuda","false","false","gaussian","softplus","rotation","heteroscedastic","0.01","0.1","0.1","0.01","true","5","mcdropout","mcdropout-het-gaussian","mlp","50000","50","10","100","50","","","Adam","1","711","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2230634765625","","","","","0.2552567749023438","0.11848028564453124","","","","","0.066183203125","0.013992866516113282","","","","","0.005075462890625","","","","","","","","","","","","","","","","","","","6.170938491821289","","","","","0.0853729248046875","","","","","","","","","","","","","","","","","","","1","0.1981","0.001263463300630258","3.4059581756591797","-6.5724986419677744","","","","","28768.978515625","","169.61419677734375","169.43310546875","","","","","0.0017523765563964844","0.1973","10.121363725198812","0.01","","2349.7796638011932","257.0748596191406","64.90042877197266","","","","","","",""
"cifar10-betanll-93c1","finished","-","","betanll, cifar10","2024-11-08T16:47:40.000Z","659","","relu","kron","128","1","data/","cifar10","cuda","false","false","gaussian","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","betanll","betanll-het-gaussian-beta=1.0","mlp","50000","100","10","100","50","","","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000020438432693481444","","","","","0.000023907549679279327","0.0001654173582792282","","","","","0.000032890876770019534","0.0024090285301208497","","","","","0.000009717567443847656","","","","","","","","","","","","","","","","","","","0.010153290815651417","","","","","0.001131808876991272","","","","","","","","","","","","","","","","","","","100","0.1991","-0.08946125208328543","2.010842800140381","-5.174206916809081","","","","","1786.4227294921875","","42.26609420776367","41.74036407470703","","","","","0.0003199577331542969","0.20168","0.7834285214124129","0.1","","444.7399244308472","0.6065744161605835","44.27628707885742","","","","","44.27628707885742","48.621768951416016","56.7057991027832"
"cifar10-betanll-9a16","finished","-","","betanll, cifar10","2024-11-08T16:36:31.000Z","663","","relu","kron","128","0.5","data/","cifar10","cuda","false","false","gaussian","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","betanll","betanll-het-gaussian-beta=0.5","mlp","50000","100","10","100","50","","","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.001865783214569092","","","","","0.0005940739711125691","0.005195767879486084","","","","","0.00150064404296875","0.03812158584594726","","","","","0.00040303118896484376","","","","","","","","","","","","","","","","","","","1.6700201034545898","","","","","0.007745533466339111","","","","","","","","","","","","","","","","","","","10","0.2522","-0.1245903479456022","2.072676658630371","-5.237167169952391","","","","","1958.33984375","","44.25313186645508","43.70785903930664","","","","","0.0003256797790527344","0.26662","0.8571841056694461","0.1","","373.8788523077965","0.4865931570529938","45.44736099243164","","","","45.44736099243164","49.84409713745117","56.43595504760742","56.66358947753906"
"cifar10-betanll-d97d","finished","-","","betanll, cifar10","2024-11-08T16:25:29.000Z","657","","relu","kron","128","0","data/","cifar10","cuda","false","false","gaussian","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","betanll","betanll-het-gaussian-beta=0.0","mlp","50000","100","10","100","50","","","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0","0","","","","","0","0","","","","","0","","","","","","","","","","","","","","","","","","","0.10046231746673584","","","","","0","","","","","","","","","","","","","","","","","","","1000","0.1","","2.2076494693756104","-5.372850926208497","","","","","2714.385498046875","","52.099761962890625","51.678836822509766","","","","","0.00032329559326171875","0.1","1.4233930251177611","0.1","","555.5529103279114","1.0030959844589231","56.43564224243164","","","","","","56.43564224243164","56.624019622802734"
"cifar10-faithful-9cea","failed","-","","cifar10, faithful","2024-11-08T16:18:58.000Z","386","","relu","kron","128","0","data/","cifar10","cuda","false","false","gaussian","softplus","rotation","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","faithful","faithful-het-gaussian","mlp","","100","10","100","50","","","SGD","1","711","Flipout","true","0","-3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","204.1322021484375","172.03184509277344","249.03128051757812","188.59559631347656","","",""
"cifar10-marglik-43d0","finished","-","","cifar10, marglik","2024-11-08T16:16:27.000Z","145","","relu","kron","128","0","data/","cifar10","cuda","false","false","natural","softplus","rotation","homoscedastic","0.1","0.1","0.1","0.0001","true","5","marglik","marglik-hom-natural","mlp","50000","100","10","100","50","8","2038001","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","0.0010719847632572057","0.001030183979310095","0.0010604130802676082","0.0010528332786634564","0.0010546890553086996","0.001053290325216949","","","","","","","96898.4296875","0.0010537002235651016","0.9999911189079284","","","","","","","","","","","","","","","","","","","0.0010428810119628906","","","","","0.00030199664831161496","0.0025625314712524414","","","","","0.00269076513671875","0.026902299880981445","","","","","0.003939973388671875","","","","","","","","","","","","","","","","","","","0.0000031676368053012993","","","","","0.3785316162109375","","","","","","","","","","","","","","","","","","","","0.2073","","2.206859350204468","-5.372063391876221","-5.3720633666992175","","","","2714.1533203125","","52.0975341796875","51.67710876464844","0.0001964569091796875","","","","0.004462718963623047","0.20476","1.0000313453357237","0.0001","1.4189671277999878","0.9999709928127204","0.9999783039093018","","","","","","","",""
"cifar10-map-0859","finished","-","","cifar10, map","2024-11-08T16:06:41.000Z","580","","relu","kron","128","0","data/","cifar10","cuda","false","false","natural","softplus","rotation","homoscedastic","0.1","0.1","0.1","0.0001","true","5","map","map-hom-natural","mlp","50000","100","101","100","50","8","2038001","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","0.2782661331928674","","","","","","","","","","","","","","","","","","","0.0003113602101802826","","","","","0.0001421772241592407","0.0008770651817321777","","","","","0.00024776760864257815","0.0042710256576538085","","","","","0.00014437257385253906","","","","","","","","","","","","","","","","","","","0.7033156156539917","","","","","0.01619506072998047","","","","","","","","","","","","","","","","","","","10","0.2546","","4.500446319580078","-7.646541101074218","-5.3783837371826175","","","","1711.8399658203125","-0.03137225972727145","41.3743896484375","40.92943572998047","0.0002079010009765625","","","","0.004076480865478516","0.2663","0.14356215202899847","0.0001","","0.07796486048861537","0.0779646709561348","1.225144386291504","1.4101691246032717","1.4101532697677612","1.4101660251617432","1.225144386291504","1.410168170928955","1.4101543426513672","1.4101487398147583"
"cifar10-marglik-9b5f","finished","-","","cifar10, marglik","2024-11-08T16:02:04.000Z","271","","relu","kron","128","0","data/","cifar10","cuda","false","false","meanvar","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","marglik","marglik-het-meanvar","mlp","50000","100","10","100","50","8","2038502","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","203525.59375","3361.06201171875","483.4766845703125","1115.5115966796875","35.8322868347168","42.44219970703125","","","","","","","12.88746738433838","2.6760549545288086","","","","","","","","","","","","","","","","","","","","7.915631613286677e-9","","","","","0.000006521491954723994","0.00035353314876556395","","","","","0.000015642559051513674","0.002361977577209473","","","","","0.00003487944793701172","","","","","","","","","","","","","","","","","","","0.07756003737449646","","","","","0.012577839851379394","","","","","","","","","","","","","","","","","","","","0.2797","0.15522054894929702","0.8061894774436951","-5.6868604522705075","-5.686442513275148","-5.6979525367736805","-5.6862945373535165","-5.686742977905274","5110.26416015625","0.1565803856126907","71.48611450195312","39.75414276123047","0.0002789497375488281","0.06974077224731445","0.0037169456481933594","0.004786014556884766","","0.28406","1.074892532947423","0.0001","1.79267156124115","0.8623809625425605","0.4952404797077179","","","","","","","",""
"cifar10-map-88bc","finished","-","","cifar10, map","2024-11-08T15:46:47.000Z","912","","relu","kron","128","0","data/","cifar10","cuda","false","false","meanvar","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","map","map-het-meanvar","mlp","50000","100","101","100","50","8","2038502","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001737668178975582","","","","","9.774692977468172e-7","0.00001443822495639324","","","","","0.000003316784143447876","0.0001316337287425995","","","","","0.0000032113022804260253","","","","","","","","","","","","","","","","","","","0.0005063952994532883","","","","","0.0008647807836532593","","","","","","","","","","","","","","","","","","","1000","0.1586","0.17314853453924667","0.797092854976654","-5.677526806640625","-5.676014636993407","-5.6761755607604965","-5.675716864013671","-5.6760004776001","5013.068359375","0.13858246115047512","70.80302429199219","38.45811080932617","0.00028705596923828125","0.0698997974395752","0.0036880970001220703","0.005324840545654297","","0.16886","1.3149071715372005","0.0001","","1.27425432875943","0.751221776008606","1.3137223720550537","333.238037109375","324.30975341796875","436.0510559082031","630.4659423828125","13.04036808013916","1.3137223720550537","1.4205851554870603"
"cifar10-marglik-972d","finished","-","","cifar10, marglik","2024-11-08T15:42:07.000Z","275","","relu","kron","128","0","data/","cifar10","cuda","false","false","natural","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","marglik","marglik-het-natural","mlp","50000","100","10","100","50","8","2038502","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","154713.9375","2673.302734375","478.6282348632813","830.2888793945312","31.394655227661133","20.830995559692383","","","","","","","573.7828369140625","0.8217405676841736","","","","","","","","","","","","","","","","","","","","3.07151822198648e-9","","","","","0.000006500194470087687","0.0003376140594482422","","","","","0.000015147436141967774","0.0014118932485580444","","","","","0.000042847679138183595","","","","","","","","","","","","","","","","","","","0.0015416827518492935","","","","","0.028440704345703127","","","","","","","","","","","","","","","","","","","","0.2707","0.19854706830901384","0.8049355745315552","-5.68482129058838","-5.684469834899901","-5.690256433868407","-5.683678712463379","-5.684551591491697","5111.32275390625","0.16950155563626246","71.49351501464844","39.93274688720703","0.00029969215393066406","0.069610595703125","0.00385737419128418","0.0047152042388916016","","0.27656","1.1055464621090223","0.0001","1.6478759050369265","0.8970842160227354","0.4231816828250885","","","","","","","",""
"cifar10-map-8c14","finished","-","","cifar10, map","2024-11-08T15:26:22.000Z","939","","relu","kron","128","0","data/","cifar10","cuda","false","false","natural","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","map","map-het-natural","mlp","50000","100","101","100","50","8","2038502","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0000011512661585584282","","","","","9.775512541333835e-7","0.000011563284322619438","","","","","0.000003785823822021484","0.00004427817463874817","","","","","0.0000036802291870117183","","","","","","","","","","","","","","","","","","","0.013904161751270294","","","","","0.0009378286600112916","","","","","","","","","","","","","","","","","","","1000","0.1894","0.16847355042317955","0.7925572991371155","-5.672417681884767","-5.672525517272951","-5.672749378967286","-5.672036999511718","-5.672639678192137","5004.1337890625","0.17125657507491046","70.73989868164062","38.404659271240234","0.0003046989440917969","0.06971478462219238","0.0034444332122802734","0.00494384765625","","0.19554","1.3224868131110732","0.0001","","1.2789218614778268","0.7654044032096863","1.3189945220947266","51.761016845703125","47.10556411743164","67.76080322265625","45.30191421508789","2.7894437313079834","1.3189945220947266","1.4228034019470217"
"cifar10-vi-fd5a","finished","-","","cifar10, vi","2024-11-08T14:49:22.000Z","2215","","relu","kron","128","0","data/","cifar10","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.001","0.1","0.1","0.00001","true","5","vi","vi-het-gaussian","mlp","50000","100","10","100","50","","","Adam","1","711","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.010462915420532229","0.014634356180826823","9.422265625","9.01581640625","","","0.007881353378295899","0.013567771484375","10.288599609375","9.077491","","","0.0005742267966270447","0.0086655234375","19.42001953125","10.288136","","","","","","","","","","","","","","","","","","","","","0.053230538964271545","0.006513715744018555","17.081253051757812","10.338626953125","","","","","","","","","","","","","","","","","","","","1000","0.2003","-0.01736194304553353","0.9260766506195068","-5.80744118347168","","","","","6368.49755859375","","79.80286407470703","53.22475814819336","","","","","0.009777307510375977","0.24096","1661286.2601688784","0.001","","649562421.0049407","1.063765287399292","55.44895935058594","","","","","","",""
"cifar10-mcdropout-6d65","finished","-","","cifar10, mcdropout","2024-11-08T14:42:48.000Z","389","","relu","kron","128","0","data/","cifar10","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.01","0.1","0.1","0.01","true","5","mcdropout","mcdropout-het-gaussian","mlp","50000","50","10","100","50","","","Adam","1","711","Flipout","true","0","-3","0","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.850270263671875","","","","","0.38019181315104167","0.11904354095458984","","","","","0.0990864375","0.03489955902099609","","","","","0.0156011005859375","","","","","","","","","","","","","","","","","","","7.711962223052979","","","","","0.4104915161132813","","","","","","","","","","","","","","","","","","","0.1","0.2185","0.0034425153184386883","1.683777093887329","-6.5652159599304225","","","","","60125.5234375","","245.20506286621097","238.0272521972656","","","","","0.0017566680908203125","0.21476","8.344000648049745","0.01","","858.6830158233643","299.3341979980469","83.55113220214844","","","","","","",""
"cifar10-betanll-6343","finished","-","","betanll, cifar10","2024-11-08T14:31:34.000Z","669","","relu","kron","128","1","data/","cifar10","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","betanll","betanll-het-gaussian-beta=1.0","mlp","50000","100","10","100","50","","","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004487440921366215","","","","","0.000009533002972602845","0.00004954265058040619","","","","","0.00001280837631225586","0.0012588225603103638","","","","","0.000002304196834564209","","","","","","","","","","","","","","","","","","","0.08288933336734772","","","","","0.00033637094497680666","","","","","","","","","","","","","","","","","","","100","0.1761","0.03727898062805688","0.8511080145835876","-5.730054603576659","","","","","5548.4111328125","","74.48765563964844","45.13955307006836","","","","","0.0004267692565917969","0.176","1.1791382392349148","0.1","","525.9086709022522","0.8606480360031128","54.35480499267578","413.9103088378906","330.140869140625","343.7992248535156","64.57977294921875","54.35480499267578","56.57286834716797","57.14786529541016"
"cifar10-betanll-4d9d","finished","-","","betanll, cifar10","2024-11-08T14:20:12.000Z","677","","relu","kron","128","0.5","data/","cifar10","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","betanll","betanll-het-gaussian-beta=0.5","mlp","50000","100","10","100","50","","","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006412360817193985","","","","","0.00000976737712820371","0.00003114906884729862","","","","","0.000011908352851867676","0.0014191757440567016","","","","","0.000002658116340637207","","","","","","","","","","","","","","","","","","","0.026901863515377045","","","","","0.00034414055943489077","","","","","","","","","","","","","","","","","","","100","0.1748","0.03226392144639171","0.8543261885643005","-5.73482505569458","","","","","5591.20556640625","","74.77436065673828","45.40772247314453","","","","","0.0004258155822753906","0.17084","1.2917050171996016","0.1","","529.4605901241302","0.8761571645736694","55.22600936889648","","","","60.502235412597656","55.22600936889648","56.57481384277344","57.099971771240234"
"cifar10-betanll-cc0a","finished","-","","betanll, cifar10","2024-11-08T14:08:47.000Z","679","","relu","kron","128","0","data/","cifar10","cuda","false","false","gaussian","softplus","label","heteroscedastic","0.1","0.1","0.1","0.0001","true","5","betanll","betanll-het-gaussian-beta=0.0","mlp","50000","100","10","100","50","","","SGD","1","711","Flipout","true","0","-3","0","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.744145797099918e-7","","","","","9.243623353540898e-7","0.000015088501386344432","","","","","9.940406084060668e-7","0.0007248967885971069","","","","","6.955289840698243e-7","","","","","","","","","","","","","","","","","","","0.12593859434127808","","","","","0.0004573325514793396","","","","","","","","","","","","","","","","","","","1000","0.1418","-0.035256962882142265","0.858329713344574","-5.739187612915042","","","","","5650.57958984375","","75.17033386230469","46.02654266357422","","","","","0.0004363059997558594","0.1428","1.4108754134239136","0.1","","540.949854016304","0.9296151399612428","54.220703125","","","61.260032653808594","","54.36865234375","54.220703125","57.05244827270508"
